URL,USERID,USERNAME,Comment
https://www.instagram.com/p/CapYi4NO093/,4036195268,roya_.r.o.y.a,??????
https://www.instagram.com/p/CapYi4NO093/,13800984928,tony.mignano.16,"Wow, so impressive ??"
https://www.instagram.com/p/CapYi4NO093/,703130735,jjaco189,Another vehicle you can’t deliver
https://www.instagram.com/p/CapYi4NO093/,48662087998,peter_stranded,Not really their fault
https://www.instagram.com/p/CapYi4NO093/,10573548425,unashamed_obs,"@peter_stranded but it... it kinda is though... all manufacturers are waiting for the superconductors that are made overseas. But ask yourself... why haven't they begun to make the superconductors themselves??? I mean, these companies have profit numbers up in the billions every year. That being the case, why can't they start making them? There's something going in behind the scenes here that the general public isn't being told."
https://www.instagram.com/p/CapYi4NO093/,33609845355,will.dornon,"@unashamed_obs it’s kinda hard to make chips, and takes a long time to build a chip factory. Ford is experienced with making cars, not computer chips."
https://www.instagram.com/p/CapYi4NO093/,703130735,jjaco189,@peter_stranded yeah it is.
https://www.instagram.com/p/CapYi4NO093/,48662087998,peter_stranded,Why
https://www.instagram.com/p/CapYi4NO093/,48662087998,peter_stranded,Why
https://www.instagram.com/p/CapYi4NO093/,10573548425,unashamed_obs,"@will.dornon yes, but still, why hasn't anyone taken up this opportunity??? Why hasn't Hewlett-Packard (HP), or Lenovo, or LG, or any other manufacturer that makes computers, seized this opportunity to make a massive amount of profit in the current market? I'm telling you, whether we like it or not, they're INTENTIONALLY limiting the production of their vehicles at this point, which artificially drives up the demand for them, which also means they can sell them for two to three times what they're actually worth... hate to sound like a conspiracy theorist, but given the circumstances in this country right now, it's the most logical explanation I can come up with..."
https://www.instagram.com/p/CapYi4NO093/,10573548425,unashamed_obs,"@will.dornon plus, it means they can count out dealerships on part of the profit, eliminating the middle-man (at least partially) at the same time."
https://www.instagram.com/p/CapYi4NO093/,33609845355,will.dornon,"@unashamed_obs I don’t really know, they don’t really have an incentive to help automakers unless paid to do so, and the automakers I assume don’t want to do that because they know they will bounce right back."
https://www.instagram.com/p/CapYi4NO093/,10573548425,unashamed_obs,"@will.dornon I don't honestly know either man, but I will say that I hope I'm wrong on the situation. I hope there is a legitimate reason that things are being held up, and that it will be resolved in the near future, so that we can go back to the way things were. But unfortunately, I don't have a lot of faith in big companies and corporations these days, as they've proven time and time again that they're mostly just money hungry executives, and that they really don't care about their constituents."
https://www.instagram.com/p/CapYi4NO093/,33609845355,will.dornon,"@unashamed_obs same, it’s sad to see moral go down the drain sometimes"
https://www.instagram.com/p/CapYi4NO093/,10573548425,unashamed_obs,@will.dornon absolutely Smdh ??
https://www.instagram.com/p/CapYi4NO093/,2881457593,mansour_sadigh,????
https://www.instagram.com/p/CapYi4NO093/,4263891989,msp10011977,Quiero una
https://www.instagram.com/p/CapYi4NO093/,10820313228,mohsen_asheriii,??????
https://www.instagram.com/p/CapYi4NO093/,189881847,scottboyle,??
https://www.instagram.com/p/CapYi4NO093/,51770597350,re_naldo7430,??????
https://www.instagram.com/p/CapYi4NO093/,34446184016,mohammad_javad_khambari,Thank God ??????
https://www.instagram.com/p/CapYi4NO093/,50351910675,notta_lightnin,Its not a real lightning but its more of a lightning than the mach e is a mustang ??
https://www.instagram.com/p/CapYi4NO093/,2039296473,brandonwsmith66,@notta_lightnin Fact!
https://www.instagram.com/p/CapYi4NO093/,6072716132,saeidmohammadi883,????????????
https://www.instagram.com/p/CapYi4NO093/,50749655619,saeidi__alireza,??????????
https://www.instagram.com/p/CapYi4NO093/,203191182,just_a_7.5,Y’all destroyed the lighting name.
https://www.instagram.com/p/CapYi4NO093/,49349181980,diegozota,WOW????
https://www.instagram.com/p/CapYi4NO093/,215007312,ford,@diegozota  You can say that again. ??
https://www.instagram.com/p/CapYi4NO093/,1203078087,jack_dampman,So how much efficiency did the battery lose?
https://www.instagram.com/p/CapYi4NO093/,2197273425,diegosv_6,??
https://www.instagram.com/p/CapYi4NO093/,36620810,jplatz76,How much did the mileage per charge go down???
https://www.instagram.com/p/CapYi4NO093/,410530165,alecmiller985,@jplatz76 they won’t tell you that info. If this test is even real.
https://www.instagram.com/p/CapYi4NO093/,36620810,jplatz76,"@alecmiller985 before I consider buying one I need to know, live in a cold weather climate.  But yes I agree with u"
https://www.instagram.com/p/CapYi4NO093/,410530165,alecmiller985,@jplatz76 I mean I live where it can get super cold… then tech with lithium batteries isn’t their yet. They can’t handle prolonged time in harsh weather conditions. Just like a power tool. I mean I could argue with anyone about electric cars but it’s pointless people think they are great and if that’s someone’s thing that’s fine. It’s just not my thing. We are years and years from it being more electric cars than gas on the road. And they aren’t even any better for the environment than a gas powered car… but people can just keep living in a fantasy world about them.  Not like any car companies have parts to make any cars right now anyway.  Electric or gas lol
https://www.instagram.com/p/CapYi4NO093/,10573548425,unashamed_obs,@alecmiller985 I couldn't have said it better myself.
https://www.instagram.com/p/CapYi4NO093/,36620810,jplatz76,@alecmiller985 don't disagree with you at all.??
https://www.instagram.com/p/CapYi4NO093/,1683746887,jowpulday,"@jplatz76  at least 50% at those temps, even worse if windy, heat’s on, pulling a trailer"
https://www.instagram.com/p/CapYi4NO093/,5391660074,cthibo366,@jplatz76 big surprise they don't answer.  Or tell you that the heating set up is subpar.
https://www.instagram.com/p/CapYi4NO093/,503301775,austin_fortman27,"@jplatz76 if you live in a cold area, don’t buy it. I’m pretty sure the range is like 230 or so without even towing anything in warm weather."
https://www.instagram.com/p/CapYi4NO093/,52197760383,taraafiko_,??
https://www.instagram.com/p/CapYi4NO093/,11165809566,nstylepr,??????
https://www.instagram.com/p/CapYi4NO093/,49460889697,amrabdulmajed500,????????????????????????????????????
https://www.instagram.com/p/CapYi4NO093/,3942185751,do_not_open99,????????????
https://www.instagram.com/p/CapYi4NO093/,23373121,alaskan.thom,Lol
https://www.instagram.com/p/CapYi4NO093/,2972126786,erik_ashton_97,You gonna tell us how quick the battery crapped out? Didn’t think so
https://www.instagram.com/p/CapYi4NO093/,191782275,stephen_mcgee,Yo. I could film w this a high speed camera and that snow would look??
https://www.instagram.com/p/CapYi4NO093/,244452822,ramblin.tom,Can’t wait to see this on the dealer lots!! Collecting dust because of $$$ “market adjustment”
https://www.instagram.com/p/CapYi4NO093/,204435946,jasjit_kailey,@ford know one wants electric we want more gas and diesel trucks. And when those are finally on the lots we want more and more.
https://www.instagram.com/p/CapYi4NO093/,7796273572,jamshid.kamelian,????
https://www.instagram.com/p/CapYi4NO093/,50841804538,raulalfonsolopezmaury9,Tremenda nave ????
https://www.instagram.com/p/CapYi4NO093/,44615494286,m27.tr,Well that’s is the real beast! ??????
https://www.instagram.com/p/CapYi4NO093/,215007312,ford,@m27.tr  You get it. ??
https://www.instagram.com/p/CapYi4NO093/,49380781302,reginamahallo,Yeah...?????
https://www.instagram.com/p/CapYi4NO093/,215007312,ford,@reginamahallo  OH YEAH
https://www.instagram.com/p/CapYi4NO093/,50925672183,suboptimal.jd,I heard these may be available at dealers for MSRP by 2045
https://www.instagram.com/p/CapYi4NO093/,38466700077,brandorambo94,Shocking
https://www.instagram.com/p/CapYi4NO093/,8197656,mrlube,@ford you didn’t have to go that far… Thompson Manitoba has been around -67F for almost a month now. Awesome truck though. Wish I could afford one.
https://www.instagram.com/p/CapYi4NO093/,14904842339,heyautohq,And one of the chilliest! ??
https://www.instagram.com/p/CapYi4NO093/,215007312,ford,@heyautohq ??????
https://www.instagram.com/p/CapYi4NO093/,7156157889,ksturtevant07,"I love a man who drives ford, they know what I want em to drive into me"
https://www.instagram.com/p/CapYi4NO093/,34957871837,jxcson1,Thanks ford
https://www.instagram.com/p/CapYi4NO093/,6026747745,yvahir_,Bring back crown victoria
https://www.instagram.com/p/CapYi4NO093/,50686575728,kilowhisk3y,@elyahir literally won’t ever happen. You crown Vic cultists are sad
https://www.instagram.com/p/CapYi4NO093/,6026747745,yvahir_,@kilowhisk3y  never say never
https://www.instagram.com/p/CapYi4NO093/,1798315611,wethen2,"@elyahir I wish they would, one of the greatest cars ever made, imagine it with a blown coyote??"
https://www.instagram.com/p/CapYi4NO093/,50686575728,kilowhisk3y,@wethen2 literally one of the ugliest cars ever made and it’s slow
https://www.instagram.com/p/CapYi4NO093/,50686575728,kilowhisk3y,@wethen2 there is a reason ford doesn’t make them anymore. If the majority thought they were amazing ford would still make them.
https://www.instagram.com/p/CapYi4NO093/,1798315611,wethen2,"@kilowhisk3y the only reason they stopped making them is bc they couldn’t meet full economy standards, I can tell you’re not big in the car community bc you’d know how much people love them"
https://www.instagram.com/p/CapYi4NO093/,47476681903,bluelightingg_,@wethen2 exactly everyone person that has owned one would tell you they loved it
https://www.instagram.com/p/CapYi4NO093/,50686575728,kilowhisk3y,"@wethen2 boot, I’ve been a car fan since before you were born. Growing up, zero people in the car community liked crown Vic’s lol."
https://www.instagram.com/p/CapYi4NO093/,1798315611,wethen2,"@kilowhisk3y considering you’re the only one on this comment section that opposes crown Vic’s I’d say you’re wrong, you’re just proving you’re the minority so good job????"
https://www.instagram.com/p/CapYi4NO093/,10394318094,darren69hart,Seriously 90% will probably just end up as scrap!
https://www.instagram.com/p/CapYi4NO093/,10394318094,darren69hart,Why do the wheels on all  electric vehicles suck !
https://www.instagram.com/p/CapYi4NO093/,3596263279,hesayadj,@darren69hart aerodynamics
https://www.instagram.com/p/CapYi4NO093/,40023654159,ali.reza_toroghi,Wish this mine ??
https://www.instagram.com/p/CapYi4NO093/,215007312,ford,@ali.reza_toroghi  We can't blame you. ??
https://www.instagram.com/p/CapYi4NO093/,2017404978,the_tyler_rabideau,What’s the range in that cold ?
https://www.instagram.com/p/CapYi4NO093/,36375529555,breakneck_s550,"I mean, I’d take a vintage F series over this anyway, but I can’t lie. It’s pretty cool. Not a huge fan of the rims and the headlight that extends across the hood tho."
https://www.instagram.com/p/CapYi4NO093/,28007776616,rmryannn,@elihoskins1968 that’s gonna be the design language of every car in 5 years. Light bars are the wave now
https://www.instagram.com/p/CapYi4NO093/,46166494847,paeez_8888,Perfect
https://www.instagram.com/p/CapYi4NO093/,215007312,ford,@paeez_8888  It's hard to deny that. ??
https://www.instagram.com/p/CapYi4NO093/,36840001252,motorcitycandle,??????????????
https://www.instagram.com/p/CapYi4NO093/,4465276,philper83,I’m not ?? on that front.
https://www.instagram.com/p/CapYi4NO093/,5882787016,jojoschinas,??????
https://www.instagram.com/p/CapYi4NO093/,21826010322,geraldperezrojas2019,Cómo siempre exelente
https://www.instagram.com/p/CapYi4NO093/,51669447667,shtitipour,????????????
https://www.instagram.com/p/CapYi4NO093/,1646233035,lafrenierekorra,@moonjob89 it’s so nice
https://www.instagram.com/p/CapYi4NO093/,43173154256,raed_gg_1,Best car ever
https://www.instagram.com/p/CapYi4NO093/,215007312,ford,@raed_gg_1  No doubt about that. ????
https://www.instagram.com/p/CapYi4NO093/,43173154256,raed_gg_1,@ford ????????
https://www.instagram.com/p/CapYi4NO093/,2179186187,honeybadger_j,Maybe able to get one by 2030 lol
https://www.instagram.com/p/CapYi4NO093/,1335030422,tyler_f45,Time to bring back the Thunderbird Ford
https://www.instagram.com/p/CapYi4NO093/,49889624436,kaylabobby636,people are greedy with successful information maybe they don’t want you to participate too People got to ask and pay for it. But here the chance to gain financial freedom Dm . @FinancewithJulia.
https://www.instagram.com/p/CapYi4NO093/,50714835891,jacetaggs,Yay! More models being released but can’t fulfill the ones on order. Wonderful way to handle things FORD.
https://www.instagram.com/p/CapYi4NO093/,2258090324,joshua_wright112233,@jacetaggs @ford
https://www.instagram.com/p/CapYi4NO093/,50714835891,jacetaggs,"@theheartbreakkid21 I don’t know how it is in your area but if you find one on the lot around me they have jacked the price up $20,000 or $30,000. “Supply and demand” is what they say. So for the one my buddy ordered cost him $43,500 building and buying from fords website through a local dealer. But if that dealer built it themselves and had it sent to just sell to anyone it would be $63k. It’s disgusting to see these dealers doing that to people. And I quote from a salesmen I spoke with after test driving a four door big bend version bronco. “We aren’t dropping the price because some stupid sucker will come along and buy it and we will make an insanely huge profit off of one vehicle” I said well you haven’t found the sucker in me good luck screwing people over."
https://www.instagram.com/p/CapYi4NO093/,50714835891,jacetaggs,@theheartbreakkid21 that’s good to hear. At least all dealerships aren’t jacking people around
https://www.instagram.com/p/CapYi4NO093/,13273667473,ldinkel98,@jacetaggs ford doesn’t control the prices at dealers
https://www.instagram.com/p/CapYi4NO093/,50714835891,jacetaggs,"@ldinkel98 1,000% aware of that fact. I never said they did. Re-read what I typed there pal."
https://www.instagram.com/p/CapYi4NO093/,49878249690,pia_moritz16,"?????????????????????? ???? ?????? ?????? ???? ??????????????, ?? ???????? ???????????? ???????? ?????????? ??????????????????.???? ?????????? ?????? ???????????? ?????????? ?? ?????? ?????????????? ???????? ???????? @FinancewithJulia.  ?????? ???????? ???????? ????????"
https://www.instagram.com/p/CapYi4NO093/,49850949637,carinajakob38,You are my sources of inspiration when all hope was lost you bring life to me again with your amazing then enough to start life again  @FinancewithJulia.
https://www.instagram.com/p/CapYi4NO093/,50194973869,barbaragary645,"Waking up everyday to see my withdrawals successful notifications on my mail is the best thing I have ever wished for myself, thanks a lot Julia Davis .  you can contact her via her  insta @FinancewithJulia"
https://www.instagram.com/p/CapYi4NO093/,202003632,mytaxy1320,Bring back John Coletti
https://www.instagram.com/p/CapYi4NO093/,37106989088,zouhir_bk2,?????????????????????????? incredible
https://www.instagram.com/p/CapYi4NO093/,215007312,ford,@zou___hiir It sure is. ??
https://www.instagram.com/p/CapYi4NO093/,6416260311,luke_lynch_10,Love it
https://www.instagram.com/p/CapYi4NO093/,4115837527,timothyneilalba,"Ford has a lot of great products, none of which you can buy. #EmptyLots"
https://www.instagram.com/p/CapYi4NO093/,2459450622,screenmobile_longbeach,@timothyneilalba sure you can for $30k over ??
https://www.instagram.com/p/CapYi4NO093/,3935463848,aj_o400,@timothyneilalba that’s everyone rn…
https://www.instagram.com/p/CapYi4NO093/,17819538227,kea_ins.u_o,????????
https://www.instagram.com/p/CapYi4NO093/,7668012492,yt_ford_followers,??
https://www.instagram.com/p/CapYi4NO093/,21069851824,doggo_loves_to_cook,Dream car ??
https://www.instagram.com/p/CapYi4NO093/,215007312,ford,@doggo_loves_to_cook ????
https://www.instagram.com/p/CapYi4NO093/,6926409285,bsa_dude,@ford yep my dream truck ??
https://www.instagram.com/p/CapYi4NO093/,6926409285,bsa_dude,@doggo_loves_to_cook why do you think I don’t know what I’m talking about?
https://www.instagram.com/p/CapYi4NO093/,6926409285,bsa_dude,@doggo_loves_to_cook you probably don’t even know how to change a brake pad
https://www.instagram.com/p/CapYi4NO093/,21069851824,doggo_loves_to_cook,"@bsa_dude I do, I worked on cars and did labor work. and I can just tell by the way your trying to hate on the Ford lighting, you absolutely don't see the potential it has. ??"
https://www.instagram.com/p/CapYi4NO093/,6926409285,bsa_dude,@doggo_loves_to_cook no I’m serious I would love to drive a ford Lightning. My dad had a ram. He was going between ford and ram. You can ask my brother I talk about these futuristic vehicles all the time
https://www.instagram.com/p/CapYi4NO093/,6926409285,bsa_dude,@doggo_loves_to_cook I have nothing against ford ) I just wished my family could afford one
https://www.instagram.com/p/CapYi4NO093/,6926409285,bsa_dude,"@doggo_loves_to_cook I would like a Tesla of some sort or a ford lightning I legit talk about it all the time. Every time I see the commercial I’ll tell everyone to shut up and watch it, given Iv seen it a million times"
https://www.instagram.com/p/CapYi4NO093/,21069851824,doggo_loves_to_cook,"@bsa_dude No yea I absolutely love the idea of the Ford Lighting because it finally brings something new to the table. And my bad, I thought you were dissing it because you put the silly emoji ?? when you it was your dream truck too so I thought were were trying to say it was a joke."
https://www.instagram.com/p/CapYi4NO093/,6926409285,bsa_dude,@doggo_loves_to_cook nah fam it really is
https://www.instagram.com/p/CapYi4NO093/,41004517842,areeb_.ain,Sheeeesh. Btw quick question. Does the 2022 ford expedition have ambient lighting? If yes then what trims can we get it?
https://www.instagram.com/p/CapYi4NO093/,3122493031,treigh82,@areeb_.a Limited 302A and higher
https://www.instagram.com/p/CapYi4NO093/,41004517842,areeb_.ain,@treigh82 are you sure? I was watching the review of Raiti's rides. Didnt find the slot on cup holders..
https://www.instagram.com/p/CapYi4NO093/,3122493031,treigh82,@areeb_.a Yeah I work at Ford. Actually it’s even available from the 202A XLT
https://www.instagram.com/p/CapYi4NO093/,3122493031,treigh82,"@areeb_.a Optional on XLT and Timberline. Standard on Limited, King Ranch, and Platinum"
https://www.instagram.com/p/CapYi4NO093/,41004517842,areeb_.ain,@treigh82 bro there was no option for it on xlt. I saw the build and price. Is it like the 202a pkg?
https://www.instagram.com/p/CapYi4NO093/,3122493031,treigh82,"@areeb_.a it’s not a separate option, it’s apart of the packages. 202A and 501A for the XLT and Timberline. Standard on the higher ups"
https://www.instagram.com/p/CapYi4NO093/,41004517842,areeb_.ain,@treigh82 i see
https://www.instagram.com/p/CapYi4NO093/,26516526718,_omid.ghafouri,??????????????????
https://www.instagram.com/p/CapYi4NO093/,49063244416,ibrahimabarry3774,??
https://www.instagram.com/p/CapYi4NO093/,21665008117,risher.andrew,First that’s not a bot
https://www.instagram.com/p/CapYi4NO093/,27073296741,barzam.mahmood,????
https://www.instagram.com/p/CapYi4NO093/,2031312266,jafarpouraskar,Fantastic ????????
https://www.instagram.com/p/CapYi4NO093/,6373147269,elyaskhersan2005,??????????????????
https://www.instagram.com/p/CapYi4NO093/,467344708,lil_nik7,Ye
https://www.instagram.com/p/CapYi4NO093/,48961702719,_giselle_moredo___,On my way ????????????
